year,subject,school_code,school_name,group_code,school_type,city,major_name,direction,plan_count,tuition,joint_program,partner_school,remarks
2026,物理,C521,武汉城市职业学院,C52108,公办,武汉,空中乘务,其他,3,6500,否,,(女生身高163-172cm，男生身高175-182cm；身体要求详见招生章程)
2026,物理,C521,武汉城市职业学院,C52109,公办,武汉,汽车检测与维修技术,机械,20,15000,否,,(中外合作办学)
2026,物理,C521,武汉城市职业学院,C52109,公办,武汉,机电一体化技术,机械,40,15000,否,,(中外合作办学)
2026,物理,C521,武汉城市职业学院,C52110,公办,武汉,电子商务,财经,20,5000,是,武汉商学院,(专本联合培养计划；与武汉商学院联合培养)
2026,物理,C521,武汉城市职业学院,C52111,公办,武汉,商务英语,财经,30,5000,是,武昌首义学院,(专本联合培养计划；与武昌首义学院联合培养)
2026,物理,C521,武汉城市职业学院,C52112,公办,武汉,计算机应用技术,计算机,50,5000,是,武汉学院,(专本联合培养计划；与武汉学院联合培养)
2026,历史,C522,湖北轻工职业技术学院,C52201,公办,武汉,集成电路技术,计算机|财经|建筑|机械,5,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,历史,C522,湖北轻工职业技术学院,C52201,公办,武汉,大数据技术,计算机|财经|建筑|机械,5,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,历史,C522,湖北轻工职业技术学院,C52201,公办,武汉,云计算技术应用,计算机|财经|建筑|机械,5,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,历史,C522,湖北轻工职业技术学院,C52201,公办,武汉,大数据与会计,计算机|财经|建筑|机械,5,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,历史,C522,湖北轻工职业技术学院,C52201,公办,武汉,网络营销与直播电商,计算机|财经|建筑|机械,6,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,历史,C522,湖北轻工职业技术学院,C52201,公办,武汉,电子商务,计算机|财经|建筑|机械,5,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,历史,C522,湖北轻工职业技术学院,C52201,公办,武汉,统计与大数据分析,计算机|财经|建筑|机械,5,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,历史,C522,湖北轻工职业技术学院,C52201,公办,武汉,数控技术,计算机|财经|建筑|机械,5,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,历史,C522,湖北轻工职业技术学院,C52201,公办,武汉,机电一体化技术,计算机|财经|建筑|机械,5,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,历史,C522,湖北轻工职业技术学院,C52201,公办,武汉,新能源汽车技术,计算机|财经|建筑|机械,5,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,历史,C522,湖北轻工职业技术学院,C52201,公办,武汉,工业机器人技术,计算机|财经|建筑|机械,5,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,历史,C522,湖北轻工职业技术学院,C52201,公办,武汉,酿酒技术,计算机|财经|建筑|机械,5,5000,否,,(办学地点：石牌岭校区)
2026,历史,C522,湖北轻工职业技术学院,C52201,公办,武汉,食品智能加工技术,计算机|财经|建筑|机械,6,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,历史,C522,湖北轻工职业技术学院,C52201,公办,武汉,药品生物技术,计算机|财经|建筑|机械,5,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,历史,C522,湖北轻工职业技术学院,C52201,公办,武汉,现代造纸技术,计算机|财经|建筑|机械,5,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,历史,C522,湖北轻工职业技术学院,C52201,公办,武汉,食品检验检测技术,计算机|财经|建筑|机械,6,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,历史,C522,湖北轻工职业技术学院,C52201,公办,武汉,药品经营与管理,计算机|财经|建筑|机械,6,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,历史,C522,湖北轻工职业技术学院,C52201,公办,武汉,智慧建筑运维管理,计算机|财经|建筑|机械,6,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,历史,C522,湖北轻工职业技术学院,C52201,公办,武汉,建筑装饰工程技术,计算机|财经|建筑|机械,6,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,历史,C522,湖北轻工职业技术学院,C52201,公办,武汉,会展策划与管理,计算机|财经|建筑|机械|旅游,6,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,历史,C522,湖北轻工职业技术学院,C52201,公办,武汉,环境艺术设计,计算机|财经|建筑|机械,4,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,历史,C522,湖北轻工职业技术学院,C52201,公办,武汉,广告艺术设计,计算机|财经|建筑|机械,6,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,历史,C522,湖北轻工职业技术学院,C52201,公办,武汉,建筑智能化工程技术,计算机|财经|建筑|机械,6,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,历史,C522,湖北轻工职业技术学院,C52202,公办,武汉,酿酒技术,其他,20,12800,否,,(中外合作办学)(办学地点：石牌岭校区)
2026,历史,C522,湖北轻工职业技术学院,C52203,公办,武汉,机电一体化技术,机械,25,15000,否,,(中外合作办学)(办学地点：石牌岭校区)
2026,历史,C522,湖北轻工职业技术学院,C52204,公办,武汉,机电一体化技术,机械,20,5000,是,武汉工程科技学院,(专本联合培养计划；与武汉工程科技学院联合培养；办学地点：石牌岭校区)
2026,物理,C522,湖北轻工职业技术学院,C52205,公办,武汉,集成电路技术,计算机|财经|建筑|机械,16,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,物理,C522,湖北轻工职业技术学院,C52205,公办,武汉,大数据技术,计算机|财经|建筑|机械,15,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,物理,C522,湖北轻工职业技术学院,C52205,公办,武汉,云计算技术应用,计算机|财经|建筑|机械,10,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,物理,C522,湖北轻工职业技术学院,C52205,公办,武汉,大数据与会计,计算机|财经|建筑|机械,10,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,物理,C522,湖北轻工职业技术学院,C52205,公办,武汉,网络营销与直播电商,计算机|财经|建筑|机械,10,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,物理,C522,湖北轻工职业技术学院,C52205,公办,武汉,电子商务,计算机|财经|建筑|机械,5,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,物理,C522,湖北轻工职业技术学院,C52205,公办,武汉,统计与大数据分析,计算机|财经|建筑|机械,10,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,物理,C522,湖北轻工职业技术学院,C52205,公办,武汉,数控技术,计算机|财经|建筑|机械,10,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,物理,C522,湖北轻工职业技术学院,C52205,公办,武汉,机电一体化技术,计算机|财经|建筑|机械,12,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,物理,C522,湖北轻工职业技术学院,C52205,公办,武汉,新能源汽车技术,计算机|财经|建筑|机械,15,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,物理,C522,湖北轻工职业技术学院,C52205,公办,武汉,工业机器人技术,计算机|财经|建筑|机械,10,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,物理,C522,湖北轻工职业技术学院,C52205,公办,武汉,酿酒技术,计算机|财经|建筑|机械,8,5000,否,,(办学地点：石牌岭校区)
2026,物理,C522,湖北轻工职业技术学院,C52205,公办,武汉,食品智能加工技术,计算机|财经|建筑|机械,22,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,物理,C522,湖北轻工职业技术学院,C52205,公办,武汉,药品生物技术,计算机|财经|建筑|机械,8,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,物理,C522,湖北轻工职业技术学院,C52205,公办,武汉,现代造纸技术,计算机|财经|建筑|机械,10,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,物理,C522,湖北轻工职业技术学院,C52205,公办,武汉,食品检验检测技术,计算机|财经|建筑|机械,25,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,物理,C522,湖北轻工职业技术学院,C52205,公办,武汉,药品经营与管理,计算机|财经|建筑|机械,14,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,物理,C522,湖北轻工职业技术学院,C52205,公办,武汉,智慧建筑运维管理,计算机|财经|建筑|机械,13,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,物理,C522,湖北轻工职业技术学院,C52205,公办,武汉,建筑装饰工程技术,计算机|财经|建筑|机械,12,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,物理,C522,湖北轻工职业技术学院,C52205,公办,武汉,会展策划与管理,计算机|财经|建筑|机械|旅游,17,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,物理,C522,湖北轻工职业技术学院,C52205,公办,武汉,环境艺术设计,计算机|财经|建筑|机械,7,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,物理,C522,湖北轻工职业技术学院,C52205,公办,武汉,广告艺术设计,计算机|财经|建筑|机械,10,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,物理,C522,湖北轻工职业技术学院,C52205,公办,武汉,建筑智能化工程技术,计算机|财经|建筑|机械,10,5000,否,,(办学地点：大一在阳光校区就读，大二起在石牌岭校区就读)
2026,物理,C522,湖北轻工职业技术学院,C52206,公办,武汉,酿酒技术,其他,60,12800,否,,(中外合作办学)(办学地点：石牌岭校区)
2026,物理,C522,湖北轻工职业技术学院,C52207,公办,武汉,机电一体化技术,机械,65,15000,否,,(中外合作办学)(办学地点：石牌岭校区)
2026,物理,C522,湖北轻工职业技术学院,C52208,公办,武汉,机电一体化技术,机械,50,5000,是,武汉工程科技学院,(专本联合培养计划；与武汉工程科技学院联合培养；办学地点：石牌岭校区)
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,道路与桥梁工程技术,计算机|铁路|电力|财经|建筑|机械|旅游,13,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,工程造价,计算机|铁路|电力|财经|建筑|机械|旅游,10,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,道路工程检测技术,计算机|铁路|电力|财经|建筑|机械|旅游,10,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,城市轨道交通工程技术,计算机|铁路|电力|财经|建筑|机械|旅游,10,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,汽车智能技术,计算机|铁路|电力|财经|建筑|机械|旅游,5,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,新能源汽车技术,计算机|铁路|电力|财经|建筑|机械|旅游,11,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,智能物流技术,计算机|铁路|电力|财经|建筑|机械|旅游,10,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,计算机网络技术,计算机|铁路|电力|财经|建筑|机械|旅游,15,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,物联网应用技术,计算机|铁路|电力|财经|建筑|机械|旅游,16,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,智能交通技术,计算机|铁路|电力|财经|建筑|机械|旅游,10,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,人工智能技术应用,计算机|铁路|电力|财经|建筑|机械|旅游,21,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,大数据与会计,计算机|铁路|电力|财经|建筑|机械|旅游,26,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,空中乘务,计算机|铁路|电力|财经|建筑|机械|旅游,10,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,电气自动化技术,计算机|铁路|电力|财经|建筑|机械|旅游,10,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,智能控制技术,计算机|铁路|电力|财经|建筑|机械|旅游,4,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,跨境电子商务,计算机|铁路|电力|财经|建筑|机械|旅游,10,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,虚拟现实技术应用,计算机|铁路|电力|财经|建筑|机械|旅游,12,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,艺术设计,计算机|铁路|电力|财经|建筑|机械|旅游,11,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,无人机应用技术,计算机|铁路|电力|财经|建筑|机械|旅游,14,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,机电一体化技术,计算机|铁路|电力|财经|建筑|机械|旅游,8,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,智能工程机械运用技术,计算机|铁路|电力|财经|建筑|机械|旅游,10,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,飞机机电设备维修,计算机|铁路|电力|财经|建筑|机械|旅游,10,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,航海技术,计算机|铁路|电力|财经|建筑|机械|旅游,9,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,汽车检测与维修技术,计算机|铁路|电力|财经|建筑|机械|旅游,10,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,轮机工程技术,计算机|铁路|电力|财经|建筑|机械|旅游,10,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,新能源汽车检测与维修技术,计算机|铁路|电力|财经|建筑|机械|旅游,10,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,现代物流管理,计算机|铁路|电力|财经|建筑|机械|旅游,14,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,酒店管理与数字化运营,计算机|铁路|电力|财经|建筑|机械|旅游,16,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52305,公办,武汉,智能机器人技术,计算机|铁路|电力|财经|建筑|机械|旅游,20,5000,否,,
2026,历史,C523,湖北交通职业技术学院,C52306,公办,武汉,新能源汽车技术,铁路,20,17000,否,,(中外合作办学)(与日本中日本自动车短期大学合作办学)
2026,历史,C523,湖北交通职业技术学院,C52307,公办,武汉,机电一体化技术,机械,39,14800,否,,(中外合作办学)(与俄罗斯马格尼托戈尔斯克国立技术大学合作办学)
2026,历史,C523,湖北交通职业技术学院,C52308,公办,武汉,机电一体化技术,计算机|财经|机械,2,5000,否,,(乡村振兴)
2026,历史,C523,湖北交通职业技术学院,C52308,公办,武汉,道路与桥梁工程技术,计算机|财经|机械,2,5000,否,,(乡村振兴)
2026,历史,C523,湖北交通职业技术学院,C52308,公办,武汉,人工智能技术应用,计算机|财经|机械,2,5000,否,,(乡村振兴)
2026,历史,C523,湖北交通职业技术学院,C52308,公办,武汉,大数据与会计,计算机|财经|机械,2,5000,否,,(乡村振兴)
2026,历史,C523,湖北交通职业技术学院,C52308,公办,武汉,航海技术,计算机|财经|机械,2,5000,否,,(乡村振兴)
2026,历史,C523,湖北交通职业技术学院,C52309,公办,武汉,现代物流管理,其他,35,5000,是,武汉学院,(专本联合培养计划；与武汉学院联合培养)
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,道路与桥梁工程技术,计算机|铁路|电力|财经|建筑|机械|旅游,69,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,智能建造技术,计算机|铁路|电力|财经|建筑|机械|旅游,31,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,工程造价,计算机|铁路|电力|财经|建筑|机械|旅游,18,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,道路工程检测技术,计算机|铁路|电力|财经|建筑|机械|旅游,21,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,城市轨道交通工程技术,计算机|铁路|电力|财经|建筑|机械|旅游,30,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,汽车智能技术,计算机|铁路|电力|财经|建筑|机械|旅游,10,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,新能源汽车技术,计算机|铁路|电力|财经|建筑|机械|旅游,45,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,智能物流技术,计算机|铁路|电力|财经|建筑|机械|旅游,21,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,计算机网络技术,计算机|铁路|电力|财经|建筑|机械|旅游,23,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,物联网应用技术,计算机|铁路|电力|财经|建筑|机械|旅游,23,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,智能交通技术,计算机|铁路|电力|财经|建筑|机械|旅游,16,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,人工智能技术应用,计算机|铁路|电力|财经|建筑|机械|旅游,52,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,大数据与会计,计算机|铁路|电力|财经|建筑|机械|旅游,40,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,空中乘务,计算机|铁路|电力|财经|建筑|机械|旅游,15,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,电气自动化技术,计算机|铁路|电力|财经|建筑|机械|旅游,58,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,智能控制技术,计算机|铁路|电力|财经|建筑|机械|旅游,9,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,跨境电子商务,计算机|铁路|电力|财经|建筑|机械|旅游,17,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,虚拟现实技术应用,计算机|铁路|电力|财经|建筑|机械|旅游,23,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,艺术设计,计算机|铁路|电力|财经|建筑|机械|旅游,20,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,无人机应用技术,计算机|铁路|电力|财经|建筑|机械|旅游,20,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,机电一体化技术,计算机|铁路|电力|财经|建筑|机械|旅游,28,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,智能工程机械运用技术,计算机|铁路|电力|财经|建筑|机械|旅游,19,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,飞机机电设备维修,计算机|铁路|电力|财经|建筑|机械|旅游,13,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,航海技术,计算机|铁路|电力|财经|建筑|机械|旅游,14,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,汽车检测与维修技术,计算机|铁路|电力|财经|建筑|机械|旅游,17,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,轮机工程技术,计算机|铁路|电力|财经|建筑|机械|旅游,51,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,新能源汽车检测与维修技术,计算机|铁路|电力|财经|建筑|机械|旅游,15,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,现代物流管理,计算机|铁路|电力|财经|建筑|机械|旅游,20,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,酒店管理与数字化运营,计算机|铁路|电力|财经|建筑|机械|旅游,23,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52310,公办,武汉,智能机器人技术,计算机|铁路|电力|财经|建筑|机械|旅游,34,5000,否,,
2026,物理,C523,湖北交通职业技术学院,C52311,公办,武汉,新能源汽车技术,铁路,36,17000,否,,(中外合作办学)(与日本中日本自动车短期大学合作办学)
2026,物理,C523,湖北交通职业技术学院,C52312,公办,武汉,机电一体化技术,机械,41,14800,否,,(中外合作办学)(与俄罗斯马格尼托戈尔斯克国立技术大学合作办学)
2026,物理,C523,湖北交通职业技术学院,C52313,公办,武汉,机电一体化技术,计算机|财经|机械,2,5000,否,,(乡村振兴)
2026,物理,C523,湖北交通职业技术学院,C52313,公办,武汉,道路与桥梁工程技术,计算机|财经|机械,2,5000,否,,(乡村振兴)
2026,物理,C523,湖北交通职业技术学院,C52313,公办,武汉,人工智能技术应用,计算机|财经|机械,2,5000,否,,(乡村振兴)
2026,物理,C523,湖北交通职业技术学院,C52313,公办,武汉,大数据与会计,计算机|财经|机械,2,5000,否,,(乡村振兴)
2026,物理,C523,湖北交通职业技术学院,C52313,公办,武汉,航海技术,计算机|财经|机械,2,5000,否,,(乡村振兴)
2026,物理,C523,湖北交通职业技术学院,C52314,公办,武汉,智能交通技术,其他,70,5000,是,湖北文理学院,(专本联合培养计划；与湖北文理学院联合培养)
2026,物理,C523,湖北交通职业技术学院,C52315,公办,武汉,现代物流管理,其他,35,5000,是,武汉学院,(专本联合培养计划；与武汉学院联合培养)
2026,历史,C526,武汉工程职业技术学院,C52601,公办,武汉,机电一体化技术,电力|机械,15,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52601,公办,武汉,电气自动化技术,电力|机械,15,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52601,公办,武汉,机械制造及自动化,电力|机械,10,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52601,公办,武汉,机械设计与制造,电力|机械,10,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52601,公办,武汉,工业机器人技术,电力|机械,10,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52601,公办,武汉,智能控制技术,电力|机械,10,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52601,公办,武汉,电子信息工程技术,电力|机械,4,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52601,公办,武汉,物联网应用技术,电力|机械,5,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52602,公办,武汉,钢铁智能冶金技术,其他,4,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52602,公办,武汉,钢铁冶金设备维护,其他,8,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52602,公办,武汉,材料成型及控制技术,机械,4,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52602,公办,武汉,智能焊接技术,机械,4,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52602,公办,武汉,新能源汽车技术,其他,5,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52602,公办,武汉,汽车制造与试验技术,其他,4,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52603,公办,武汉,计算机网络技术,计算机,12,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52603,公办,武汉,计算机应用技术,计算机,12,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52603,公办,武汉,虚拟现实技术应用,计算机,12,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52604,公办,武汉,安全技术与管理,建筑,10,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52604,公办,武汉,绿色低碳技术,建筑,10,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52604,公办,武汉,供热通风与空调工程技术,建筑,8,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52604,公办,武汉,建筑设备工程技术,建筑,8,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52604,公办,武汉,建筑工程技术,建筑,17,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52604,公办,武汉,建筑室内设计,建筑,25,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52605,公办,武汉,大数据与会计,财经,50,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52605,公办,武汉,现代物流管理,财经,25,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52605,公办,武汉,商务英语,财经,36,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52605,公办,武汉,市场营销,财经,18,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52605,公办,武汉,电子商务,财经,25,6500,否,,
2026,历史,C526,武汉工程职业技术学院,C52606,公办,武汉,机械设计与制造,财经|建筑|机械,5,6500,否,,(乡村振兴)
2026,历史,C526,武汉工程职业技术学院,C52606,公办,武汉,建筑设备工程技术,财经|建筑|机械,5,6500,否,,(乡村振兴)
2026,历史,C526,武汉工程职业技术学院,C52606,公办,武汉,现代物流管理,财经|建筑|机械,10,6500,否,,(乡村振兴)
2026,历史,C526,武汉工程职业技术学院,C52606,公办,武汉,商务英语,财经|建筑|机械,10,6500,否,,(乡村振兴)
2026,历史,C526,武汉工程职业技术学院,C52606,公办,武汉,电子商务,财经|建筑|机械,10,6500,否,,(乡村振兴)
2026,物理,C526,武汉工程职业技术学院,C52607,公办,武汉,机电一体化技术,电力|机械,71,6500,否,,
2026,物理,C526,武汉工程职业技术学院,C52607,公办,武汉,电气自动化技术,电力|机械,68,6500,否,,
2026,物理,C526,武汉工程职业技术学院,C52607,公办,武汉,机械制造及自动化,电力|机械,64,6500,否,,
2026,物理,C526,武汉工程职业技术学院,C52607,公办,武汉,机械设计与制造,电力|机械,45,6500,否,,
2026,物理,C526,武汉工程职业技术学院,C52607,公办,武汉,工业机器人技术,电力|机械,44,6500,否,,
2026,物理,C526,武汉工程职业技术学院,C52607,公办,武汉,智能控制技术,电力|机械,36,6500,否,,
2026,物理,C526,武汉工程职业技术学院,C52607,公办,武汉,电子信息工程技术,电力|机械,20,6500,否,,
2026,物理,C526,武汉工程职业技术学院,C52607,公办,武汉,物联网应用技术,电力|机械,22,6500,否,,
2026,物理,C526,武汉工程职业技术学院,C52608,公办,武汉,钢铁智能冶金技术,其他,16,6500,否,,
2026,物理,C526,武汉工程职业技术学院,C52608,公办,武汉,钢铁冶金设备维护,其他,35,6500,否,,
2026,物理,C526,武汉工程职业技术学院,C52608,公办,武汉,材料成型及控制技术,机械,23,6500,否,,
2026,物理,C526,武汉工程职业技术学院,C52608,公办,武汉,智能焊接技术,机械,20,6500,否,,
2026,物理,C526,武汉工程职业技术学院,C52608,公办,武汉,新能源汽车技术,其他,30,6500,否,,
2026,物理,C526,武汉工程职业技术学院,C52608,公办,武汉,汽车制造与试验技术,其他,18,6500,否,,
2026,物理,C526,武汉工程职业技术学院,C52609,公办,武汉,计算机网络技术,计算机,40,6500,否,,
2026,物理,C526,武汉工程职业技术学院,C52609,公办,武汉,计算机应用技术,计算机,54,6500,否,,
2026,物理,C526,武汉工程职业技术学院,C52609,公办,武汉,虚拟现实技术应用,计算机,28,6500,否,,
2026,物理,C526,武汉工程职业技术学院,C52610,公办,武汉,安全技术与管理,建筑,15,6500,否,,
2026,物理,C526,武汉工程职业技术学院,C52610,公办,武汉,绿色低碳技术,建筑,22,6500,否,,
2026,物理,C526,武汉工程职业技术学院,C52610,公办,武汉,供热通风与空调工程技术,建筑,38,6500,否,,
2026,物理,C526,武汉工程职业技术学院,C52610,公办,武汉,建筑设备工程技术,建筑,22,6500,否,,
